ID,TIMESTAMP,OBJID,UTM_X,UTM_Y,UTM_ANGLE,V,ACC,ACC_LAT,ACC_TAN,CLASS,WIDTH,LENGTH,TRAILER_ID
40,1.3013,48481,618139.85,5806254.85,5.14088530717959,8.99,1.9704,1.3809,1.4056,Car,2.1139,4.5587,
41,1.334667,48481,618139.97,5806254.57,5.13418530717959,9.03,1.9411,1.3616,1.3834,Car,2.1139,4.5587,
42,1.368033,48481,618140.08,5806254.28,5.12788530717959,9.06,1.6943,1.3426,1.0335,Car,2.1139,4.5587,
43,1.4014,48481,618140.2,5806253.98,5.12198530717959,9.09,1.6583,1.3093,1.0177,Car,2.1139,4.5587,
44,1.434767,48481,618140.32,5806253.69,5.11658530717959,9.12,1.6042,1.2711,0.9786,Car,2.1139,4.5587,
45,1.468133,48481,618140.43,5806253.4,5.11148530717959,9.15,1.5288,1.2264,0.9128,Car,2.1139,4.5587,
46,1.5015,48481,618140.55,5806253.11,5.10688530717959,9.18,1.4307,1.1748,0.8165,Car,2.1139,4.5587,
47,1.534867,48481,618140.66,5806252.82,5.10298530717959,9.2,1.3196,1.1171,0.7024,Car,2.1139,4.5587,
48,1.568233,48481,618140.77,5806252.53,5.09938530717959,9.22,1.2128,1.0573,0.5941,Car,2.1139,4.5587,
49,1.6016,48481,618140.88,5806252.25,5.09628530717959,9.24,1.1103,0.9976,0.4874,Car,2.1139,4.5587,
50,1.634967,48481,618140.99,5806251.96,5.09358530717959,9.26,1.0119,0.9368,0.3826,Car,2.1139,4.5587,
51,1.668333,48481,618141.1,5806251.68,5.09118530717959,9.28,0.9191,0.8753,0.2802,Car,2.1139,4.5587,
52,0,48482,618150.77,5806277.31,1.49678530717959,7.29,1.0472,-1.047,-0.0149,Car,1.8911,4.5284,
53,0.033367,48482,618150.78,5806277.56,1.50348530717959,7.29,1.1909,-1.1908,-0.0132,Car,1.8911,4.5284,
54,0.066733,48482,618150.78,5806277.8,1.50938530717959,7.29,1.336,-1.336,-0.0099,Car,1.8911,4.5284,
55,0.1001,48482,618150.79,5806278.04,1.51458530717959,7.29,1.4829,-1.4829,-0.0029,Car,1.8911,4.5284,
56,0.133467,48482,618150.79,5806278.29,1.51938530717959,7.29,1.6308,-1.6308,0.0083,Car,1.8911,4.5284,
57,0.166833,48482,618150.8,5806278.53,1.52378530717959,7.29,1.7805,-1.7804,0.0199,Car,1.8911,4.5284,
58,0.2002,48482,618150.8,5806278.77,1.52808530717959,7.29,1.9317,-1.9315,0.0315,Car,1.8911,4.5284,
59,0.233567,48482,618150.81,5806279.02,1.53218530717959,7.29,2.0843,-2.0838,0.0439,Car,1.8911,4.5284,
60,0.266933,48482,618150.81,5806279.26,1.53648530717959,7.29,2.2387,-2.238,0.0561,Car,1.8911,4.5284,
61,0.3003,48482,618150.81,5806279.5,1.54078530717959,7.29,2.3945,-2.3935,0.0684,Car,1.8911,4.5284,
62,0.333667,48482,618150.81,5806279.75,1.54528530717959,7.29,2.5447,-2.5439,-0.0647,Car,1.8911,4.5284,
63,0.367033,48482,618150.81,5806279.99,1.55008530717959,7.29,2.6962,-2.6957,-0.0516,Car,1.8911,4.5284,
64,0.4004,48482,618150.8,5806280.23,1.55518530717959,7.29,2.8477,-2.8474,-0.0414,Car,1.8911,4.5284,
65,0.433767,48482,618150.8,5806280.47,1.56068530717959,7.29,2.9981,-2.9979,-0.0371,Car,1.8911,4.5284,
66,0.467133,48482,618150.79,5806280.72,1.56648530717959,7.29,3.1482,-3.148,-0.0383,Car,1.8911,4.5284,
67,0.5005,48482,618150.78,5806280.96,1.57288530717959,7.29,2.1724,-2.1722,-0.0302,Car,1.8911,4.5284,
68,0.533867,48482,618150.77,5806281.2,1.57968530717959,7.29,2.3123,-2.3122,-0.0275,Car,1.8911,4.5284,
69,0.567233,48482,618150.75,5806281.45,1.58698530717959,7.29,2.4468,-2.4466,-0.0265,Car,1.8911,4.5284,
70,0.6006,48482,618150.73,5806281.69,1.59488530717959,7.28,2.5754,-2.5753,-0.0256,Car,1.8911,4.5284,
71,0.633967,48482,618150.71,5806281.93,1.60328530717959,7.28,2.6984,-2.6983,-0.0249,Car,1.8911,4.5284,
72,0.667333,48482,618150.69,5806282.17,1.61228530717959,7.28,2.8158,-2.8156,-0.0247,Car,1.8911,4.5284,
73,0.7007,48482,618150.66,5806282.42,1.62198530717959,7.28,2.9277,-2.9277,-0.0232,Car,1.8911,4.5284,
74,0.734067,48482,618150.63,5806282.66,1.63228530717959,7.28,3.034,-3.0339,-0.02,Car,1.8911,4.5284,
75,0.767433,48482,618150.6,5806282.9,1.64318530717959,7.28,3.1346,-3.1345,-0.0158,Car,1.8911,4.5284,
76,0.8008,48482,618150.56,5806283.14,1.65478530717959,7.28,3.23,-3.23,-0.0102,Car,1.8911,4.5284,
77,0.834167,48482,618150.52,5806283.38,1.66698530717959,7.28,3.3199,-3.3199,-0.0074,Car,1.8911,4.5284,
78,0.867533,48482,618150.47,5806283.62,1.67978530717959,7.28,3.4046,-3.4046,-0.0052,Car,1.8911,4.5284,
79,0.9009,48482,618150.42,5806283.86,1.69318530717959,7.28,3.4839,-3.4839,-0.0004,Car,1.8911,4.5284,
80,0.934267,48482,618150.37,5806284.09,1.70728530717959,7.28,3.5582,-3.5582,0.0059,Car,1.8911,4.5284,
81,0.967633,48482,618150.31,5806284.33,1.72208530717959,7.28,3.6272,-3.6272,0.0131,Car,1.8911,4.5284,
82,1.001,48482,618150.25,5806284.56,1.73748530717959,7.28,3.6912,-3.6912,0.0179,Car,1.8911,4.5284,
83,1.034367,48482,618150.18,5806284.79,1.75358530717959,7.28,3.7501,-3.7501,0.0219,Car,1.8911,4.5284,
84,1.067733,48482,618150.11,5806285.03,1.77018530717959,7.28,3.804,-3.8039,0.0288,Car,1.8911,4.5284,
85,1.1011,48482,618150.03,5806285.26,1.78718530717959,7.28,3.853,-3.8528,0.0367,Car,1.8911,4.5284,
86,1.134467,48482,618149.95,5806285.48,1.80458530717959,7.28,3.8967,-3.8965,0.046,Car,1.8911,4.5284,
87,1.167833,48482,618149.86,5806285.71,1.82218530717959,7.29,3.936,-3.9356,0.0525,Car,1.8911,4.5284,
88,1.2012,48482,618149.77,5806285.94,1.84008530717959,7.29,3.9702,-3.9697,0.0586,Car,1.8911,4.5284,
89,1.234567,48482,618149.68,5806286.16,1.85808530717959,7.29,4.0,-3.9995,0.0673,Car,1.8911,4.5284,
90,1.267933,48482,618149.58,5806286.38,1.87618530717959,7.29,4.0251,-4.0244,0.0772,Car,1.8911,4.5284,
91,1.3013,48482,618149.48,5806286.6,1.89438530717959,7.3,4.0456,-4.0446,0.0881,Car,1.8911,4.5284,
92,1.334667,48482,618149.37,5806286.82,1.91268530717959,7.3,4.0617,-4.0582,0.1686,Car,1.8911,4.5284,
93,1.368033,48482,618149.26,5806287.03,1.93108530717959,7.31,4.0826,-4.0748,0.2525,Car,1.8911,4.5284,
94,1.4014,48482,618149.15,5806287.25,1.94938530717959,7.31,4.095,-4.0868,0.2597,Car,1.8911,4.5284,
95,1.434767,48482,618149.03,5806287.46,1.96778530717959,7.32,4.1035,-4.0948,0.2665,Car,1.8911,4.5284,
96,1.468133,48482,618148.9,5806287.67,1.98608530717959,7.33,4.1086,-4.0995,0.2729,Car,1.8911,4.5284,
97,1.5015,48482,618148.78,5806287.88,2.00448530717959,7.34,4.1097,-4.0999,0.2829,Car,1.8911,4.5284,
98,1.534867,48482,618148.65,5806288.08,2.02278530717959,7.35,4.1056,-4.0951,0.2937,Car,1.8911,4.5284,
99,1.568233,48482,618148.51,5806288.29,2.04118530717959,7.36,4.0997,-4.0887,0.3008,Car,1.8911,4.5284,
100,1.6016,48482,618148.37,5806288.49,2.05948530717959,7.37,4.093,-4.0815,0.307,Car,1.8911,4.5284,
101,1.634967,48482,618148.23,5806288.69,2.07778530717959,7.38,4.0852,-4.0733,0.3122,Car,1.8911,4.5284,
102,1.668333,48482,618148.09,5806288.88,2.09608530717959,7.39,4.0768,-4.0644,0.317,Car,1.8911,4.5284,
103,1.7017,48482,618147.94,5806289.08,2.11438530717959,7.4,4.0673,-4.0543,0.3248,Car,1.8911,4.5284,
104,1.735067,48482,618147.78,5806289.27,2.13268530717959,7.41,4.0563,-4.0425,0.3343,Car,1.8911,4.5284,
105,1.768433,48482,618147.63,5806289.46,2.15098530717959,7.43,4.0441,-4.0294,0.3437,Car,1.8911,4.5284,
106,1.8018,48482,618147.46,5806289.65,2.16928530717959,7.44,4.0304,-4.0149,0.3535,Car,1.8911,4.5284,
107,1.835167,48482,618147.3,5806289.83,2.18758530717959,7.45,4.0146,-3.9985,0.3592,Car,1.8911,4.5284,
108,1.868533,48482,618147.13,5806290.01,2.20608530717959,7.46,3.9975,-3.9808,0.3651,Car,1.8911,4.5284,
109,1.9019,48482,618146.96,5806290.19,2.22458530717959,7.47,3.9789,-3.9612,0.3748,Car,1.8911,4.5284,
110,1.935267,48482,618146.78,5806290.37,2.24318530717959,7.49,3.9587,-3.94,0.3848,Car,1.8911,4.5284,
111,1.968633,48482,618146.6,5806290.55,2.26178530717959,7.5,3.9546,-3.918,0.5372,Car,1.8911,4.5284,
112,2.002,48482,618146.41,5806290.72,2.28048530717959,7.52,3.9361,-3.8979,0.5476,Car,1.8911,4.5284,
113,2.035367,48482,618146.23,5806290.89,2.29918530717959,7.54,3.916,-3.876,0.5579,Car,1.8911,4.5284,
114,2.068733,48482,618146.03,5806291.05,2.31788530717959,7.56,3.8944,-3.8521,0.5719,Car,1.8911,4.5284,
115,2.1021,48482,618145.84,5806291.21,2.33648530717959,7.58,3.871,-3.8264,0.5861,Car,1.8911,4.5284,
116,2.135467,48482,618145.64,5806291.37,2.35508530717959,7.6,3.8457,-3.7986,0.6005,Car,1.8911,4.5284,
117,2.168833,48482,618145.44,5806291.53,2.37348530717959,7.62,3.8179,-3.7687,0.611,Car,1.8911,4.5284,
118,2.2022,48482,618145.24,5806291.68,2.39178530717959,7.64,3.7881,-3.7368,0.6215,Car,1.8911,4.5284,
119,2.235567,48482,618145.03,5806291.83,2.40988530717959,7.66,3.757,-3.7029,0.6356,Car,1.8911,4.5284,
120,2.268933,48482,618144.82,5806291.97,2.42788530717959,7.68,3.7235,-3.6664,0.6499,Car,1.8911,4.5284,
121,2.3023,48482,618144.61,5806292.11,2.44558530717959,7.7,3.6883,-3.628,0.6644,Car,1.8911,4.5284,
122,2.335667,48482,618144.4,5806292.25,2.46298530717959,7.72,3.6296,-3.5733,0.6366,Car,1.8911,4.5284,
123,2.369033,48482,618144.18,5806292.39,2.48018530717959,7.74,3.5689,-3.5251,0.5574,Car,1.8911,4.5284,
124,2.4024,48482,618143.97,5806292.52,2.49718530717959,7.76,3.513,-3.4702,0.5465,Car,1.8911,4.5284,
125,2.435767,48482,618143.74,5806292.65,2.51378530717959,7.78,3.4545,-3.4128,0.5355,Car,1.8911,4.5284,
126,2.469133,48482,618143.52,5806292.77,2.53018530717959,7.8,3.3936,-3.3528,0.5247,Car,1.8911,4.5284,
127,2.5025,48482,618143.29,5806292.9,2.54658530717959,7.81,3.3154,-3.2905,0.4052,Car,1.8911,4.5284,
128,2.535867,48482,618143.06,5806293.02,2.56258530717959,7.83,3.2486,-3.2219,0.4152,Car,1.8911,4.5284,
129,2.569233,48482,618142.83,5806293.14,2.57848530717959,7.84,3.1777,-3.1496,0.421,Car,1.8911,4.5284,
130,2.6026,48482,618142.59,5806293.26,2.59398530717959,7.85,3.1034,-3.0738,0.4271,Car,1.8911,4.5284,
131,2.635967,48482,618142.35,5806293.37,2.60918530717959,7.87,3.0259,-2.9947,0.433,Car,1.8911,4.5284,
132,2.669333,48482,618142.11,5806293.48,2.62418530717959,7.88,2.9453,-2.9124,0.4394,Car,1.8911,4.5284,
133,2.7027,48482,618141.87,5806293.59,2.63878530717959,7.9,2.8619,-2.8265,0.4491,Car,1.8911,4.5284,
134,2.736067,48482,618141.62,5806293.7,2.65318530717959,7.91,2.7755,-2.7372,0.4595,Car,1.8911,4.5284,
135,2.769433,48482,618141.37,5806293.8,2.66728530717959,7.93,2.6862,-2.6448,0.4697,Car,1.8911,4.5284,
136,2.8028,48482,618141.13,5806293.9,2.68108530717959,7.94,2.5942,-2.5495,0.4798,Car,1.8911,4.5284,
137,2.836167,48482,618140.87,5806294.0,2.69468530717959,7.96,2.4986,-2.4509,0.4861,Car,1.8911,4.5284,
138,2.869533,48482,618140.62,5806294.09,2.70758530717959,7.98,2.4004,-2.3493,0.4924,Car,1.8911,4.5284,
139,2.9029,48482,618140.37,5806294.19,2.72018530717959,7.99,2.3001,-2.2445,0.5025,Car,1.8911,4.5284,
140,2.936267,48482,618140.12,5806294.28,2.73238530717959,8.01,2.1973,-2.1367,0.5125,Car,1.8911,4.5284,
141,2.969633,48482,618139.86,5806294.36,2.74428530717959,8.03,2.0919,-2.0257,0.5223,Car,1.8911,4.5284,
142,3.003,48482,618139.6,5806294.45,2.75588530717959,8.04,1.9489,-1.9103,0.3856,Car,1.8911,4.5284,
143,3.036367,48482,618139.35,5806294.53,2.76698530717959,8.06,1.8295,-1.7879,0.3877,Car,1.8911,4.5284,
144,3.069733,48482,618139.1,5806294.61,2.77788530717959,8.07,1.7076,-1.6617,0.3931,Car,1.8911,4.5284,
145,3.1031,48482,618138.84,5806294.69,2.78828530717959,8.08,1.5838,-1.5328,0.399,Car,1.8911,4.5284,
146,3.136467,48482,618138.59,5806294.76,2.79828530717959,8.1,1.4568,-1.3996,0.4042,Car,1.8911,4.5284,
147,3.169833,48482,618138.33,5806294.84,2.80788530717959,8.11,1.3271,-1.2635,0.4061,Car,1.8911,4.5284,
148,3.2032,48482,618138.07,5806294.91,2.81688530717959,8.12,1.1953,-1.1236,0.4078,Car,1.8911,4.5284,
149,3.236567,48482,618137.81,5806294.98,2.82538530717959,8.14,1.0633,-0.9796,0.4134,Car,1.8911,4.5284,
150,3.269933,48482,618137.55,5806295.05,2.83318530717959,8.15,0.9312,-0.8317,0.4188,Car,1.8911,4.5284,
151,3.3033,48482,618137.29,5806295.12,2.84048530717959,8.16,0.8017,-0.6801,0.4244,Car,1.8911,4.5284,
152,3.336667,48482,618137.03,5806295.19,2.84718530717959,8.18,0.7226,-0.5284,0.4929,Car,1.8911,4.5284,
153,3.370033,48482,618136.76,5806295.26,2.85318530717959,8.2,0.6583,-0.3828,0.5356,Car,1.8911,4.5284,
154,3.4034,48482,618136.5,5806295.33,2.85858530717959,8.22,0.6021,-0.2266,0.5578,Car,1.8911,4.5284,
155,3.436767,48482,618136.24,5806295.39,2.86328530717959,8.23,0.585,-0.067,0.5811,Car,1.8911,4.5284,
156,3.470133,48482,618135.97,5806295.46,2.86738530717959,8.25,0.6134,0.0962,0.6058,Car,1.8911,4.5284,
157,3.5035,48482,618135.71,5806295.53,2.87068530717959,8.27,0.6859,0.2618,0.634,Car,1.8911,4.5284,
158,3.536867,48482,618135.44,5806295.6,2.87338530717959,8.3,0.884,0.4273,0.7738,Car,1.8911,4.5284,
159,3.570233,48482,618135.17,5806295.67,2.87538530717959,8.32,0.9766,0.5869,0.7805,Car,1.8911,4.5284,
160,3.6036,48482,618134.91,5806295.74,2.87668530717959,8.35,1.0819,0.7412,0.7881,Car,1.8911,4.5284,
161,3.636967,48482,618134.64,5806295.81,2.87738530717959,8.38,1.1937,0.8899,0.7956,Car,1.8911,4.5284,
162,3.670333,48482,618134.37,5806295.88,2.87728530717959,8.4,1.3099,1.0334,0.8049,Car,1.8911,4.5284,
163,3.7037,48482,618134.1,5806295.96,2.87648530717959,8.43,1.4281,1.171,0.8173,Car,1.8911,4.5284,
164,3.737067,48482,618133.83,5806296.03,2.87508530717959,8.46,1.5442,1.3031,0.8286,Car,1.8911,4.5284,
165,3.770433,48482,618133.56,5806296.11,2.87298530717959,8.49,1.6567,1.4287,0.8388,Car,1.8911,4.5284,
166,3.8038,48482,618133.29,5806296.19,2.87018530717959,8.51,1.7654,1.5487,0.8474,Car,1.8911,4.5284,
167,3.837167,48482,618133.02,5806296.27,2.86658530717959,8.54,1.8689,1.6626,0.8534,Car,1.8911,4.5284,
168,3.870533,48482,618132.74,5806296.36,2.86248530717959,8.57,1.9686,1.7707,0.8602,Car,1.8911,4.5284,
169,3.9039,48482,618132.47,5806296.45,2.85768530717959,8.6,2.0648,1.8728,0.8695,Car,1.8911,4.5284,
170,3.937267,48482,618132.2,5806296.54,2.85218530717959,8.63,2.1559,1.9694,0.8771,Car,1.8911,4.5284,
171,3.970633,48482,618131.92,5806296.63,2.84598530717959,8.66,2.2417,2.0602,0.8835,Car,1.8911,4.5284,
172,4.004,48482,618131.65,5806296.73,2.83908530717959,8.69,2.3214,2.1452,0.8871,Car,1.8911,4.5284,
173,4.037367,48482,618131.37,5806296.83,2.83168530717959,8.72,2.3968,2.2248,0.8918,Car,1.8911,4.5284,
174,4.070733,48482,618131.1,5806296.93,2.82358530717959,8.75,2.4678,2.2985,0.8984,Car,1.8911,4.5284,
175,4.1041,48482,618130.83,5806297.03,2.81518530717959,8.78,2.5331,2.3662,0.9042,Car,1.8911,4.5284,
176,4.137467,48482,618130.55,5806297.14,2.80628530717959,8.81,2.5929,2.4288,0.9079,Car,1.8911,4.5284,
177,4.170833,48482,618130.28,5806297.26,2.79708530717959,8.84,2.646,2.4849,0.9094,Car,1.8911,4.5284,
178,4.2042,48482,618130.01,5806297.37,2.78768530717959,8.87,2.6944,2.5356,0.9114,Car,1.8911,4.5284,
179,4.237567,48482,618129.74,5806297.49,2.77798530717959,8.9,2.7378,2.58,0.9161,Car,1.8911,4.5284,
180,4.270933,48482,618129.47,5806297.61,2.76818530717959,8.93,2.7753,2.6187,0.9191,Car,1.8911,4.5284,
181,4.3043,48482,618129.19,5806297.74,2.75828530717959,8.96,2.8065,2.6511,0.921,Car,1.8911,4.5284,
182,4.337667,48482,618128.92,5806297.87,2.74818530717959,8.99,2.8058,2.6794,0.8329,Car,1.8911,4.5284,
183,4.371033,48482,618128.65,5806298.0,2.73808530717959,9.02,2.8073,2.7032,0.7572,Car,1.8911,4.5284,
184,4.4044,48482,618128.39,5806298.13,2.72788530717959,9.04,2.8223,2.7176,0.7615,Car,1.8911,4.5284,
185,4.437767,48482,618128.12,5806298.27,2.71768530717959,9.07,2.8357,2.7261,0.7808,Car,1.8911,4.5284,
186,4.471133,48482,618127.85,5806298.41,2.70748530717959,9.09,2.8482,2.7291,0.815,Car,1.8911,4.5284,
187,4.5045,48482,618127.58,5806298.56,2.69728530717959,9.12,2.8551,2.7257,0.8498,Car,1.8911,4.5284,
188,4.537867,48482,618127.31,5806298.71,2.68708530717959,9.15,2.8521,2.7149,0.8741,Car,1.8911,4.5284,
189,4.571233,48482,618127.05,5806298.86,2.67688530717959,9.18,2.844,2.6984,0.8983,Car,1.8911,4.5284,
190,4.6046,48482,618126.78,5806299.01,2.66668530717959,9.21,2.8334,2.6782,0.9248,Car,1.8911,4.5284,
191,4.637967,48482,618126.52,5806299.17,2.65658530717959,9.24,2.8198,2.6536,0.9538,Car,1.8911,4.5284,
192,4.671333,48482,618126.25,5806299.33,2.64648530717959,9.27,2.8085,2.6254,0.9974,Car,1.8911,4.5284,
193,4.7047,48482,618125.99,5806299.49,2.63638530717959,9.31,2.7939,2.5925,1.0415,Car,1.8911,4.5284,
194,4.738067,48482,618125.73,5806299.66,2.62638530717959,9.34,2.7688,2.5559,1.0647,Car,1.8911,4.5284,
195,4.771433,48482,618125.47,5806299.83,2.61638530717959,9.38,2.7322,2.5148,1.0679,Car,1.8911,4.5284,
196,4.8048,48482,618125.2,5806300.0,2.60648530717959,9.41,2.6847,2.4705,1.0508,Car,1.8911,4.5284,
197,4.838167,48482,618124.94,5806300.17,2.59658530717959,9.45,2.6376,2.4214,1.0458,Car,1.8911,4.5284,
198,4.871533,48482,618124.69,5806300.35,2.58688530717959,9.48,2.5928,2.3687,1.0545,Car,1.8911,4.5284,
199,4.9049,48482,618124.43,5806300.53,2.57718530717959,9.52,2.5367,2.3119,1.044,Car,1.8911,4.5284,
200,4.938267,48482,618124.18,5806300.71,2.56758530717959,9.55,2.4686,2.251,1.0134,Car,1.8911,4.5284,
201,4.971633,48482,618123.92,5806300.9,2.55798530717959,9.59,2.3882,2.1856,0.9627,Car,1.8911,4.5284,
202,5.005,48482,618123.67,5806301.09,2.54838530717959,9.62,2.3521,2.1347,0.9877,Car,1.8911,4.5284,
203,5.038367,48482,618123.41,5806301.28,2.53888530717959,9.65,2.2689,2.0626,0.9453,Car,1.8911,4.5284,
204,5.071733,48482,618123.16,5806301.48,2.52948530717959,9.68,2.1852,1.9869,0.9096,Car,1.8911,4.5284,
205,5.1051,48482,618122.9,5806301.67,2.52038530717959,9.71,2.1004,1.9072,0.8799,Car,1.8911,4.5284,
206,5.138467,48482,618122.65,5806301.88,2.51148530717959,9.74,2.0145,1.8238,0.8555,Car,1.8911,4.5284,
207,5.171833,48482,618122.39,5806302.08,2.50278530717959,9.77,1.923,1.7364,0.8263,Car,1.8911,4.5284,
208,5.2052,48482,618122.14,5806302.29,2.49448530717959,9.79,1.8933,1.7045,0.8241,Car,1.8911,4.5284,
209,5.238567,48482,618121.88,5806302.5,2.48658530717959,9.8,1.862,1.6706,0.8224,Car,1.8911,4.5284,
210,5.271933,48482,618121.63,5806302.72,2.47898530717959,9.82,1.8289,1.6351,0.8194,Car,1.8911,4.5284,
211,5.3053,48482,618121.37,5806302.93,2.47188530717959,9.84,1.7931,1.5968,0.8157,Car,1.8911,4.5284,
212,5.338667,48482,618121.12,5806303.15,2.46508530717959,9.85,1.7547,1.5564,0.8103,Car,1.8911,4.5284,
213,5.372033,48482,618120.86,5806303.37,2.45888530717959,9.87,1.7656,1.5111,0.9131,Car,1.8911,4.5284,
214,5.4054,48482,618120.61,5806303.59,2.45298530717959,9.89,1.7327,1.4657,0.9241,Car,1.8911,4.5284,
215,5.438767,48482,618120.35,5806303.81,2.44758530717959,9.92,1.6877,1.4166,0.9173,Car,1.8911,4.5284,
216,5.472133,48482,618120.1,5806304.03,2.44268530717959,9.94,1.6285,1.3635,0.8905,Car,1.8911,4.5284,
217,5.5055,48482,618119.85,5806304.26,2.43828530717959,9.96,1.5529,1.3056,0.8407,Car,1.8911,4.5284,
218,5.538867,48482,618119.6,5806304.48,2.43388530717959,9.98,1.4716,1.2439,0.7864,Car,1.8911,4.5284,
219,5.572233,48482,618119.34,5806304.71,2.42998530717959,10.0,1.3941,1.1806,0.7414,Car,1.8911,4.5284,
220,5.6056,48482,618119.09,5806304.93,2.42658530717959,10.02,1.3141,1.118,0.6905,Car,1.8911,4.5284,
221,5.638967,48482,618118.84,5806305.16,2.42368530717959,10.04,1.2303,1.0548,0.6333,Car,1.8911,4.5284,
222,5.672333,48482,618118.59,5806305.38,2.42118530717959,10.05,1.1427,0.9918,0.5675,Car,1.8911,4.5284,
