ID,TIMESTAMP,OBJID,UTM_X,UTM_Y,UTM_ANGLE,V,ACC,ACC_LAT,ACC_TAN,CLASS,WIDTH,LENGTH,TRAILER_ID
105,0.266933,42873,618178.43,5806293.81,3.44298530717959,0.55,0.4797,0.0268,0.479,Car,1.8697,5.0499,
106,0.3003,42873,618178.42,5806293.8,3.44348530717959,0.57,0.5765,0.0278,0.5759,Car,1.8697,5.0499,
107,0.333667,42873,618178.4,5806293.8,3.44398530717959,0.59,0.4402,0.0365,0.4387,Car,1.8697,5.0499,
108,0.367033,42873,618178.39,5806293.79,3.44448530717959,0.6,0.5227,0.0372,0.5214,Car,1.8697,5.0499,
109,0.4004,42873,618178.37,5806293.78,3.44488530717959,0.62,0.613,0.0379,0.6118,Car,1.8697,5.0499,
110,0.433767,42873,618178.36,5806293.78,3.44538530717959,0.64,0.6846,0.0384,0.6835,Car,1.8697,5.0499,
111,0.467133,42873,618178.34,5806293.77,3.44578530717959,0.67,0.7372,0.0391,0.7362,Car,1.8697,5.0499,
112,0.5005,42873,618178.33,5806293.77,3.44618530717959,0.61,0.3519,0.0293,0.3506,Car,1.8697,5.0499,
113,0.533867,42873,618178.31,5806293.76,3.44658530717959,0.62,0.3956,0.0304,0.3944,Car,1.8697,5.0499,
114,0.567233,42873,618178.29,5806293.76,3.44698530717959,0.63,0.427,0.0314,0.4258,Car,1.8697,5.0499,
115,0.6006,42873,618178.28,5806293.75,3.44728530717959,0.65,0.4597,0.0321,0.4586,Car,1.8697,5.0499,
116,0.633967,42873,618178.26,5806293.74,3.44768530717959,0.66,0.4938,0.0327,0.4927,Car,1.8697,5.0499,
117,0.667333,42873,618178.24,5806293.74,3.44808530717959,0.68,0.5362,0.0332,0.5352,Car,1.8697,5.0499,
118,0.7007,42873,618178.22,5806293.73,3.44838530717959,0.7,0.5886,0.0335,0.5877,Car,1.8697,5.0499,
119,0.734067,42873,618178.2,5806293.72,3.44878530717959,0.72,0.6357,0.0338,0.6348,Car,1.8697,5.0499,
120,0.767433,42873,618178.18,5806293.71,3.44908530717959,0.74,0.6746,0.034,0.6737,Car,1.8697,5.0499,
121,0.8008,42873,618178.15,5806293.71,3.44948530717959,0.76,0.7052,0.0344,0.7044,Car,1.8697,5.0499,
122,0.834167,42873,618178.13,5806293.7,3.44978530717959,0.79,0.7273,0.0346,0.7265,Car,1.8697,5.0499,
123,0.867533,42873,618178.1,5806293.69,3.44998530717959,0.81,0.7551,0.035,0.7543,Car,1.8697,5.0499,
124,0.9009,42873,618178.08,5806293.68,3.45008530717959,0.84,0.7884,0.0354,0.7876,Car,1.8697,5.0499,
125,0.934267,42873,618178.06,5806293.67,3.45028530717959,0.87,0.8136,0.0357,0.8128,Car,1.8697,5.0499,
126,0.967633,42873,618178.03,5806293.67,3.45038530717959,0.89,0.8304,0.0361,0.8297,Car,1.8697,5.0499,
127,1.001,42873,618178.0,5806293.66,3.45048530717959,0.92,0.8388,0.0365,0.838,Car,1.8697,5.0499,
128,1.034367,42873,618177.97,5806293.65,3.45058530717959,0.95,0.8529,0.0368,0.8522,Car,1.8697,5.0499,
129,1.067733,42873,618177.94,5806293.64,3.45068530717959,0.98,0.8724,0.0372,0.8716,Car,1.8697,5.0499,
130,1.1011,42873,618177.91,5806293.63,3.45078530717959,1.01,0.8837,0.0375,0.8829,Car,1.8697,5.0499,
131,1.134467,42873,618177.87,5806293.62,3.45078530717959,1.04,0.887,0.038,0.8862,Car,1.8697,5.0499,
132,1.167833,42873,618177.84,5806293.6,3.45088530717959,1.07,0.8816,0.0382,0.8808,Car,1.8697,5.0499,
133,1.2012,42873,618177.81,5806293.59,3.45088530717959,1.1,0.8819,0.0385,0.8811,Car,1.8697,5.0499,
134,1.234567,42873,618177.77,5806293.58,3.45078530717959,1.13,0.8879,0.039,0.887,Car,1.8697,5.0499,
135,1.267933,42873,618177.73,5806293.57,3.45078530717959,1.15,0.8853,0.0392,0.8844,Car,1.8697,5.0499,
136,1.3013,42873,618177.7,5806293.56,3.45068530717959,1.18,0.8749,0.0394,0.874,Car,1.8697,5.0499,
137,1.334667,42873,618177.66,5806293.55,3.45058530717959,1.21,0.9247,0.0416,0.9237,Car,1.8697,5.0499,
138,1.368033,42873,618177.62,5806293.53,3.45048530717959,1.25,1.0211,0.0379,1.0204,Car,1.8697,5.0499,
139,1.4014,42873,618177.58,5806293.52,3.45038530717959,1.28,1.0051,0.0383,1.0044,Car,1.8697,5.0499,
140,1.434767,42873,618177.54,5806293.51,3.45028530717959,1.31,0.9857,0.0391,0.9849,Car,1.8697,5.0499,
141,1.468133,42873,618177.49,5806293.5,3.45008530717959,1.35,0.963,0.0397,0.9621,Car,1.8697,5.0499,
142,1.5015,42873,618177.45,5806293.48,3.44988530717959,1.38,0.9424,0.0403,0.9415,Car,1.8697,5.0499,
143,1.534867,42873,618177.41,5806293.47,3.44968530717959,1.41,0.9203,0.0409,0.9194,Car,1.8697,5.0499,
144,1.568233,42873,618177.36,5806293.46,3.44938530717959,1.44,0.8964,0.0413,0.8955,Car,1.8697,5.0499,
145,1.6016,42873,618177.32,5806293.44,3.44918530717959,1.47,0.8783,0.0416,0.8773,Car,1.8697,5.0499,
146,1.634967,42873,618177.27,5806293.43,3.44888530717959,1.5,0.8661,0.042,0.8651,Car,1.8697,5.0499,
147,1.668333,42873,618177.22,5806293.41,3.44858530717959,1.53,0.857,0.0422,0.856,Car,1.8697,5.0499,
148,1.7017,42873,618177.17,5806293.4,3.44828530717959,1.55,0.8486,0.0423,0.8475,Car,1.8697,5.0499,
149,1.735067,42873,618177.12,5806293.38,3.44788530717959,1.58,0.8416,0.0423,0.8406,Car,1.8697,5.0499,
150,1.768433,42873,618177.07,5806293.37,3.44748530717959,1.61,0.8398,0.0422,0.8388,Car,1.8697,5.0499,
151,1.8018,42873,618177.02,5806293.35,3.44718530717959,1.64,0.8441,0.0419,0.843,Car,1.8697,5.0499,
152,1.835167,42873,618176.97,5806293.34,3.44668530717959,1.67,0.8442,0.0417,0.8432,Car,1.8697,5.0499,
153,1.868533,42873,618176.91,5806293.32,3.44618530717959,1.7,0.8406,0.0413,0.8396,Car,1.8697,5.0499,
154,1.9019,42873,618176.86,5806293.3,3.44568530717959,1.72,0.843,0.0407,0.842,Car,1.8697,5.0499,
155,1.935267,42873,618176.8,5806293.28,3.44518530717959,1.75,0.8507,0.0401,0.8498,Car,1.8697,5.0499,
156,1.968633,42873,618176.74,5806293.27,3.44458530717959,1.78,0.8643,0.0395,0.8634,Car,1.8697,5.0499,
157,2.002,42873,618176.68,5806293.25,3.44398530717959,1.81,0.8739,0.0386,0.8731,Car,1.8697,5.0499,
158,2.035367,42873,618176.62,5806293.23,3.44338530717959,1.84,0.8799,0.0375,0.8791,Car,1.8697,5.0499,
159,2.068733,42873,618176.56,5806293.22,3.44278530717959,1.87,0.8914,0.0367,0.8907,Car,1.8697,5.0499,
160,2.1021,42873,618176.5,5806293.2,3.44218530717959,1.9,0.9088,0.0356,0.9081,Car,1.8697,5.0499,
161,2.135467,42873,618176.44,5806293.18,3.44148530717959,1.93,0.9319,0.0342,0.9312,Car,1.8697,5.0499,
162,2.168833,42873,618176.38,5806293.16,3.44088530717959,1.96,0.9509,0.0327,0.9503,Car,1.8697,5.0499,
163,2.2022,42873,618176.32,5806293.14,3.44018530717959,1.99,0.9663,0.0315,0.9658,Car,1.8697,5.0499,
164,2.235567,42873,618176.25,5806293.13,3.43948530717959,2.02,0.9874,0.0297,0.9869,Car,1.8697,5.0499,
165,2.268933,42873,618176.19,5806293.11,3.43888530717959,2.06,1.0142,0.0281,1.0138,Car,1.8697,5.0499,
166,2.3023,42873,618176.12,5806293.09,3.43818530717959,2.09,1.0468,0.0262,1.0464,Car,1.8697,5.0499,
167,2.335667,42873,618176.06,5806293.07,3.43748530717959,2.13,1.0466,0.017,1.0465,Car,1.8697,5.0499,
168,2.369033,42873,618175.99,5806293.05,3.43688530717959,2.16,1.0037,0.0134,1.0036,Car,1.8697,5.0499,
169,2.4024,42873,618175.92,5806293.03,3.43618530717959,2.2,1.0305,0.0113,1.0305,Car,1.8697,5.0499,
170,2.435767,42873,618175.86,5806293.01,3.43558530717959,2.23,1.0663,0.0094,1.0662,Car,1.8697,5.0499,
171,2.469133,42873,618175.79,5806292.99,3.43488530717959,2.27,1.1112,0.0072,1.1112,Car,1.8697,5.0499,
172,2.5025,42873,618175.71,5806292.97,3.43428530717959,2.3,1.1635,0.005,1.1634,Car,1.8697,5.0499,
173,2.535867,42873,618175.64,5806292.95,3.43368530717959,2.34,1.2121,0.003,1.2121,Car,1.8697,5.0499,
174,2.569233,42873,618175.57,5806292.93,3.43308530717959,2.39,1.254,0.0014,1.254,Car,1.8697,5.0499,
175,2.6026,42873,618175.49,5806292.91,3.43248530717959,2.43,1.2929,0.0001,1.2929,Car,1.8697,5.0499,
176,2.635967,42873,618175.42,5806292.89,3.43188530717959,2.47,1.3291,-0.0007,1.3291,Car,1.8697,5.0499,
177,2.669333,42873,618175.34,5806292.86,3.43128530717959,2.52,1.3707,-0.0012,1.3707,Car,1.8697,5.0499,
178,2.7027,42873,618175.26,5806292.84,3.43078530717959,2.56,1.4183,-0.0015,1.4183,Car,1.8697,5.0499,
179,2.736067,42873,618175.18,5806292.82,3.43018530717959,2.61,1.4593,-0.0011,1.4593,Car,1.8697,5.0499,
180,2.769433,42873,618175.1,5806292.79,3.42968530717959,2.66,1.4882,-0.0006,1.4882,Car,1.8697,5.0499,
181,2.8028,42873,618175.01,5806292.77,3.42918530717959,2.71,1.5052,0.0004,1.5052,Car,1.8697,5.0499,
182,2.836167,42873,618174.93,5806292.75,3.42878530717959,2.76,1.5206,0.0018,1.5206,Car,1.8697,5.0499,
183,2.869533,42873,618174.84,5806292.72,3.42848530717959,2.81,1.5441,0.0035,1.544,Car,1.8697,5.0499,
184,2.9029,42873,618174.75,5806292.69,3.42818530717959,2.86,1.565,0.0054,1.565,Car,1.8697,5.0499,
185,2.936267,42873,618174.66,5806292.67,3.42788530717959,2.92,1.5739,0.0079,1.5739,Car,1.8697,5.0499,
186,2.969633,42873,618174.57,5806292.64,3.42768530717959,2.97,1.5712,0.0106,1.5711,Car,1.8697,5.0499,
187,3.003,42873,618174.47,5806292.61,3.42748530717959,3.02,1.5666,0.0135,1.5666,Car,1.8697,5.0499,
188,3.036367,42873,618174.37,5806292.59,3.42718530717959,3.07,1.5701,0.0169,1.57,Car,1.8697,5.0499,
189,3.069733,42873,618174.27,5806292.56,3.42698530717959,3.13,1.5711,0.0207,1.5709,Car,1.8697,5.0499,
190,3.1031,42873,618174.17,5806292.53,3.42688530717959,3.18,1.5603,0.0245,1.5601,Car,1.8697,5.0499,
191,3.136467,42873,618174.07,5806292.5,3.42668530717959,3.23,1.5376,0.0288,1.5374,Car,1.8697,5.0499,
192,3.169833,42873,618173.96,5806292.47,3.42648530717959,3.28,1.5131,0.0335,1.5127,Car,1.8697,5.0499,
193,3.2032,42873,618173.85,5806292.44,3.42628530717959,3.33,1.4968,0.0384,1.4963,Car,1.8697,5.0499,
194,3.236567,42873,618173.74,5806292.4,3.42608530717959,3.38,1.478,0.0434,1.4774,Car,1.8697,5.0499,
195,3.269933,42873,618173.63,5806292.37,3.42578530717959,3.43,1.4474,0.0488,1.4465,Car,1.8697,5.0499,
196,3.3033,42873,618173.52,5806292.34,3.42558530717959,3.48,1.405,0.0545,1.404,Car,1.8697,5.0499,
197,3.336667,42873,618173.4,5806292.31,3.42528530717959,3.52,1.3809,0.0683,1.3792,Car,1.8697,5.0499,
198,3.370033,42873,618173.29,5806292.27,3.42498530717959,3.57,1.3627,0.0817,1.3602,Car,1.8697,5.0499,
199,3.4034,42873,618173.17,5806292.24,3.42468530717959,3.61,1.3289,0.0877,1.326,Car,1.8697,5.0499,
200,3.436767,42873,618173.05,5806292.2,3.42438530717959,3.66,1.3015,0.0941,1.2981,Car,1.8697,5.0499,
201,3.470133,42873,618172.93,5806292.17,3.42398530717959,3.7,1.281,0.1007,1.277,Car,1.8697,5.0499,
202,3.5035,42873,618172.81,5806292.14,3.42348530717959,3.74,1.2513,0.1073,1.2467,Car,1.8697,5.0499,
203,3.536867,42873,618172.69,5806292.1,3.42308530717959,3.78,1.2122,0.1143,1.2068,Car,1.8697,5.0499,
204,3.570233,42873,618172.56,5806292.07,3.42248530717959,3.82,1.1832,0.1204,1.1771,Car,1.8697,5.0499,
205,3.6036,42873,618172.44,5806292.03,3.42198530717959,3.86,1.1647,0.1263,1.1578,Car,1.8697,5.0499,
206,3.636967,42873,618172.31,5806292.0,3.42138530717959,3.9,1.1571,0.1318,1.1496,Car,1.8697,5.0499,
207,3.670333,42873,618172.18,5806291.96,3.42078530717959,3.94,1.1609,0.1366,1.1528,Car,1.8697,5.0499,
208,3.7037,42873,618172.05,5806291.92,3.42008530717959,3.98,1.1557,0.1411,1.1471,Car,1.8697,5.0499,
209,3.737067,42873,618171.92,5806291.89,3.41938530717959,4.02,1.1367,0.1452,1.1274,Car,1.8697,5.0499,
210,3.770433,42873,618171.79,5806291.85,3.41858530717959,4.05,1.1124,0.1487,1.1024,Car,1.8697,5.0499,
211,3.8038,42873,618171.66,5806291.82,3.41778530717959,4.09,1.0827,0.1517,1.072,Car,1.8697,5.0499,
212,3.837167,42873,618171.53,5806291.78,3.41688530717959,4.12,1.0668,0.1543,1.0556,Car,1.8697,5.0499,
213,3.870533,42873,618171.4,5806291.75,3.41588530717959,4.16,1.0544,0.1565,1.0427,Car,1.8697,5.0499,
214,3.9039,42873,618171.26,5806291.71,3.41478530717959,4.19,1.0261,0.1579,1.0139,Car,1.8697,5.0499,
215,3.937267,42873,618171.13,5806291.68,3.41368530717959,4.23,0.993,0.1591,0.9801,Car,1.8697,5.0499,
216,3.970633,42873,618171.0,5806291.64,3.41248530717959,4.26,0.9541,0.1596,0.9406,Car,1.8697,5.0499,
217,4.004,42873,618170.86,5806291.6,3.41128530717959,4.29,0.9291,0.1599,0.9153,Car,1.8697,5.0499,
218,4.037367,42873,618170.72,5806291.57,3.41008530717959,4.32,0.9074,0.1596,0.8933,Car,1.8697,5.0499,
219,4.070733,42873,618170.58,5806291.53,3.40878530717959,4.35,0.8704,0.1587,0.8558,Car,1.8697,5.0499,
220,4.1041,42873,618170.44,5806291.5,3.40758530717959,4.38,0.828,0.1573,0.8129,Car,1.8697,5.0499,
221,4.137467,42873,618170.3,5806291.46,3.40628530717959,4.4,0.7802,0.1557,0.7645,Car,1.8697,5.0499,
222,4.170833,42873,618170.16,5806291.42,3.40488530717959,4.43,0.7461,0.1535,0.7301,Car,1.8697,5.0499,
223,4.2042,42873,618170.01,5806291.39,3.40358530717959,4.45,0.7154,0.1508,0.6993,Car,1.8697,5.0499,
224,4.237567,42873,618169.87,5806291.35,3.40228530717959,4.47,0.6693,0.1477,0.6528,Car,1.8697,5.0499,
