ID,TIMESTAMP,OBJID,UTM_X,UTM_Y,UTM_ANGLE,V,ACC,ACC_LAT,ACC_TAN,CLASS,WIDTH,LENGTH,TRAILER_ID
35,1.134467,45763,618147.08,5806266.4,1.36628530717959,5.47,1.4577,0.9429,1.1116,Car,1.8444,4.5623,
36,1.167833,45763,618147.13,5806266.57,1.35858530717959,5.51,1.4134,0.9175,1.0752,Car,1.8444,4.5623,
37,1.2012,45763,618147.18,5806266.75,1.35088530717959,5.54,1.3774,0.8895,1.0516,Car,1.8444,4.5623,
38,1.234567,45763,618147.24,5806266.93,1.34338530717959,5.58,1.3368,0.8578,1.0253,Car,1.8444,4.5623,
39,1.267933,45763,618147.29,5806267.12,1.33588530717959,5.61,1.2804,0.8233,0.9806,Car,1.8444,4.5623,
40,1.3013,45763,618147.35,5806267.3,1.32868530717959,5.64,1.2077,0.7856,0.9172,Car,1.8444,4.5623,
41,1.334667,45763,618147.41,5806267.48,1.32168530717959,5.67,1.1701,0.7224,0.9204,Car,1.8444,4.5623,
42,1.368033,45763,618147.46,5806267.67,1.31488530717959,5.7,1.1535,0.696,0.9199,Car,1.8444,4.5623,
43,1.4014,45763,618147.52,5806267.85,1.30838530717959,5.73,1.081,0.6497,0.864,Car,1.8444,4.5623,
44,1.434767,45763,618147.59,5806268.04,1.30218530717959,5.76,1.0044,0.6003,0.8052,Car,1.8444,4.5623,
45,1.468133,45763,618147.65,5806268.23,1.29628530717959,5.79,0.9242,0.5483,0.744,Car,1.8444,4.5623,
46,1.5015,45763,618147.71,5806268.41,1.29058530717959,5.81,0.8333,0.4933,0.6716,Car,1.8444,4.5623,
47,1.534867,45763,618147.77,5806268.6,1.28528530717959,5.83,0.7361,0.436,0.593,Car,1.8444,4.5623,
48,1.568233,45763,618147.84,5806268.79,1.28038530717959,5.85,0.6482,0.3789,0.5259,Car,1.8444,4.5623,
49,1.6016,45763,618147.9,5806268.98,1.27568530717959,5.87,0.5722,0.3221,0.4729,Car,1.8444,4.5623,
50,1.634967,45763,618147.97,5806269.16,1.27138530717959,5.88,0.5095,0.2661,0.4345,Car,1.8444,4.5623,
51,1.668333,45763,618148.03,5806269.35,1.26738530717959,5.9,0.4556,0.2108,0.4039,Car,1.8444,4.5623,
52,1.7017,45763,618148.1,5806269.54,1.26378530717959,5.91,0.3942,0.1557,0.3622,Car,1.8444,4.5623,
53,1.735067,45763,618148.16,5806269.73,1.26038530717959,5.92,0.3302,0.1012,0.3143,Car,1.8444,4.5623,
54,1.768433,45763,618148.23,5806269.92,1.25738530717959,5.93,0.2774,0.0471,0.2734,Car,1.8444,4.5623,
55,1.8018,45763,618148.29,5806270.1,1.25478530717959,5.94,0.2396,-0.0067,0.2395,Car,1.8444,4.5623,
56,1.835167,45763,618148.36,5806270.29,1.25238530717959,5.95,0.2241,-0.0597,0.216,Car,1.8444,4.5623,
57,1.868533,45763,618148.43,5806270.48,1.25078530717959,5.95,0.2187,-0.1127,0.1874,Car,1.8444,4.5623,
58,1.9019,45763,618148.49,5806270.67,1.24948530717959,5.96,0.2241,-0.1652,0.1514,Car,1.8444,4.5623,
59,1.935267,45763,618148.56,5806270.86,1.24838530717959,5.96,0.2494,-0.2173,0.1224,Car,1.8444,4.5623,
60,1.968633,45763,618148.62,5806271.05,1.24758530717959,5.97,0.2876,-0.2697,0.1001,Car,1.8444,4.5623,
61,2.002,45763,618148.68,5806271.24,1.24698530717959,5.97,0.3333,-0.3214,0.0883,Car,1.8444,4.5623,
62,2.035367,45763,618148.75,5806271.42,1.24668530717959,5.97,0.3797,-0.3728,0.0716,Car,1.8444,4.5623,
63,2.068733,45763,618148.81,5806271.61,1.24658530717959,5.97,0.4269,-0.4243,0.0471,Car,1.8444,4.5623,
64,2.1021,45763,618148.87,5806271.8,1.24678530717959,5.98,0.4765,-0.4756,0.0298,Car,1.8444,4.5623,
65,2.135467,45763,618148.94,5806271.99,1.24728530717959,5.98,0.5271,-0.5267,0.0195,Car,1.8444,4.5623,
66,2.168833,45763,618149.0,5806272.18,1.24808530717959,5.98,0.5781,-0.5778,0.0192,Car,1.8444,4.5623,
67,2.2022,45763,618149.06,5806272.37,1.24908530717959,5.98,0.6287,-0.6286,0.0143,Car,1.8444,4.5623,
68,2.235567,45763,618149.12,5806272.56,1.25028530717959,5.98,0.6794,-0.6794,0.0017,Car,1.8444,4.5623,
69,2.268933,45763,618149.18,5806272.75,1.25188530717959,5.98,0.73,-0.73,-0.004,Car,1.8444,4.5623,
70,2.3023,45763,618149.24,5806272.94,1.25368530717959,5.98,0.7806,-0.7806,-0.0026,Car,1.8444,4.5623,
71,2.335667,45763,618149.3,5806273.13,1.25578530717959,5.98,0.8506,-0.8476,-0.0717,Car,1.8444,4.5623,
72,2.369033,45763,618149.36,5806273.32,1.25818530717959,5.97,0.8842,-0.8736,-0.136,Car,1.8444,4.5623,
73,2.4024,45763,618149.41,5806273.51,1.26078530717959,5.97,0.9316,-0.9226,-0.129,Car,1.8444,4.5623,
74,2.435767,45763,618149.47,5806273.7,1.26368530717959,5.96,0.9795,-0.9713,-0.126,Car,1.8444,4.5623,
75,2.469133,45763,618149.53,5806273.9,1.26688530717959,5.96,1.0276,-1.0197,-0.1272,Car,1.8444,4.5623,
76,2.5025,45763,618149.58,5806274.09,1.27038530717959,5.96,1.076,-1.0679,-0.1322,Car,1.8444,4.5623,
77,2.535867,45763,618149.63,5806274.28,1.27418530717959,5.95,1.1231,-1.1153,-0.1315,Car,1.8444,4.5623,
78,2.569233,45763,618149.68,5806274.47,1.27818530717959,5.95,1.1684,-1.1614,-0.1272,Car,1.8444,4.5623,
79,2.6026,45763,618149.74,5806274.67,1.28258530717959,5.94,1.2137,-1.2068,-0.1296,Car,1.8444,4.5623,
80,2.635967,45763,618149.78,5806274.86,1.28718530717959,5.94,1.2588,-1.2512,-0.1383,Car,1.8444,4.5623,
81,2.669333,45763,618149.83,5806275.05,1.29208530717959,5.93,1.3041,-1.2947,-0.156,Car,1.8444,4.5623,
82,2.7027,45763,618149.88,5806275.25,1.29728530717959,5.93,1.349,-1.3375,-0.1757,Car,1.8444,4.5623,
83,2.736067,45763,618149.92,5806275.44,1.30278530717959,5.92,1.3918,-1.379,-0.1884,Car,1.8444,4.5623,
84,2.769433,45763,618149.97,5806275.64,1.30848530717959,5.92,1.4332,-1.4195,-0.1976,Car,1.8444,4.5623,
85,2.8028,45763,618150.01,5806275.83,1.31458530717959,5.91,1.4735,-1.4594,-0.2034,Car,1.8444,4.5623,
86,2.836167,45763,618150.05,5806276.03,1.32088530717959,5.9,1.5126,-1.4981,-0.2084,Car,1.8444,4.5623,
87,2.869533,45763,618150.08,5806276.22,1.32778530717959,5.89,1.5513,-1.5362,-0.2159,Car,1.8444,4.5623,
88,2.9029,45763,618150.12,5806276.41,1.33488530717959,5.89,1.5888,-1.5731,-0.2226,Car,1.8444,4.5623,
89,2.936267,45763,618150.15,5806276.61,1.34218530717959,5.88,1.6248,-1.609,-0.2258,Car,1.8444,4.5623,
90,2.969633,45763,618150.18,5806276.8,1.34978530717959,5.87,1.6602,-1.6448,-0.2257,Car,1.8444,4.5623,
91,3.003,45763,618150.21,5806276.99,1.35758530717959,5.87,1.6939,-1.679,-0.2246,Car,1.8444,4.5623,
92,3.036367,45763,618150.24,5806277.18,1.36558530717959,5.86,1.7277,-1.7128,-0.2261,Car,1.8444,4.5623,
93,3.069733,45763,618150.27,5806277.38,1.37388530717959,5.85,1.7604,-1.7457,-0.2269,Car,1.8444,4.5623,
94,3.1031,45763,618150.29,5806277.57,1.38228530717959,5.84,1.7918,-1.7777,-0.2242,Car,1.8444,4.5623,
95,3.136467,45763,618150.31,5806277.76,1.39098530717959,5.84,1.8222,-1.8091,-0.218,Car,1.8444,4.5623,
96,3.169833,45763,618150.33,5806277.95,1.39988530717959,5.83,1.852,-1.8399,-0.2111,Car,1.8444,4.5623,
97,3.2032,45763,618150.35,5806278.15,1.40888530717959,5.82,1.8814,-1.87,-0.2065,Car,1.8444,4.5623,
98,3.236567,45763,618150.37,5806278.34,1.41808530717959,5.81,1.91,-1.8994,-0.2013,Car,1.8444,4.5623,
99,3.269933,45763,618150.38,5806278.53,1.42748530717959,5.81,1.9379,-1.9283,-0.1928,Car,1.8444,4.5623,
100,3.3033,45763,618150.39,5806278.72,1.43708530717959,5.8,1.9651,-1.9568,-0.1806,Car,1.8444,4.5623,
101,3.336667,45763,618150.4,5806278.92,1.44688530717959,5.8,1.9833,-1.9815,-0.0856,Car,1.8444,4.5623,
102,3.370033,45763,618150.41,5806279.11,1.45678530717959,5.8,1.9937,-1.9937,0.0095,Car,1.8444,4.5623,
103,3.4034,45763,618150.41,5806279.3,1.46688530717959,5.8,2.0239,-2.0238,0.0192,Car,1.8444,4.5623,
104,3.436767,45763,618150.41,5806279.49,1.47708530717959,5.8,2.0539,-2.0537,0.0259,Car,1.8444,4.5623,
105,3.470133,45763,618150.41,5806279.69,1.48748530717959,5.8,2.0831,-2.0829,0.0298,Car,1.8444,4.5623,
106,3.5035,45763,618150.41,5806279.88,1.49808530717959,5.8,2.1121,-2.1117,0.0363,Car,1.8444,4.5623,
107,3.536867,45763,618150.41,5806280.07,1.50878530717959,5.8,2.1405,-2.14,0.0461,Car,1.8444,4.5623,
108,3.570233,45763,618150.4,5806280.26,1.51968530717959,5.8,2.1686,-2.168,0.0532,Car,1.8444,4.5623,
109,3.6036,45763,618150.39,5806280.45,1.53078530717959,5.8,2.1968,-2.1961,0.0568,Car,1.8444,4.5623,
110,3.636967,45763,618150.38,5806280.65,1.54198530717959,5.81,2.2248,-2.224,0.0569,Car,1.8444,4.5623,
111,3.670333,45763,618150.36,5806280.84,1.55338530717959,5.81,2.2526,-2.252,0.0527,Car,1.8444,4.5623,
112,3.7037,45763,618150.35,5806281.03,1.56498530717959,5.81,2.2806,-2.28,0.0512,Car,1.8444,4.5623,
113,3.737067,45763,618150.33,5806281.22,1.57668530717959,5.81,2.3086,-2.3079,0.055,Car,1.8444,4.5623,
114,3.770433,45763,618150.31,5806281.41,1.58858530717959,5.81,2.3368,-2.336,0.0616,Car,1.8444,4.5623,
115,3.8038,45763,618150.28,5806281.6,1.60068530717959,5.82,2.3653,-2.3642,0.0708,Car,1.8444,4.5623,
116,3.837167,45763,618150.26,5806281.8,1.61298530717959,5.82,2.3934,-2.3922,0.0755,Car,1.8444,4.5623,
117,3.870533,45763,618150.23,5806281.99,1.62558530717959,5.82,2.4215,-2.4202,0.0782,Car,1.8444,4.5623,
118,3.9039,45763,618150.19,5806282.18,1.63828530717959,5.82,2.45,-2.4485,0.0867,Car,1.8444,4.5623,
119,3.937267,45763,618150.16,5806282.38,1.65118530717959,5.83,2.4786,-2.4767,0.0977,Car,1.8444,4.5623,
120,3.970633,45763,618150.12,5806282.57,1.66428530717959,5.83,2.508,-2.5055,0.1116,Car,1.8444,4.5623,
121,4.004,45763,618150.08,5806282.76,1.67748530717959,5.83,2.5367,-2.5338,0.121,Car,1.8444,4.5623,
122,4.037367,45763,618150.04,5806282.95,1.69088530717959,5.84,2.5658,-2.5626,0.1282,Car,1.8444,4.5623,
123,4.070733,45763,618149.99,5806283.14,1.70448530717959,5.84,2.5953,-2.5915,0.1414,Car,1.8444,4.5623,
124,4.1041,45763,618149.94,5806283.33,1.71818530717959,5.85,2.6251,-2.6203,0.1571,Car,1.8444,4.5623,
125,4.137467,45763,618149.89,5806283.52,1.73208530717959,5.85,2.6553,-2.6495,0.1756,Car,1.8444,4.5623,
126,4.170833,45763,618149.83,5806283.71,1.74608530717959,5.86,2.6856,-2.6789,0.1895,Car,1.8444,4.5623,
127,4.2042,45763,618149.78,5806283.9,1.76018530717959,5.87,2.7158,-2.7083,0.2016,Car,1.8444,4.5623,
128,4.237567,45763,618149.72,5806284.08,1.77438530717959,5.87,2.7466,-2.7378,0.2192,Car,1.8444,4.5623,
129,4.270933,45763,618149.65,5806284.27,1.78878530717959,5.88,2.778,-2.7676,0.2396,Car,1.8444,4.5623,
130,4.3043,45763,618149.59,5806284.45,1.80338530717959,5.89,2.8099,-2.7976,0.2628,Car,1.8444,4.5623,
131,4.337667,45763,618149.52,5806284.63,1.81808530717959,5.9,2.8434,-2.8283,0.2927,Car,1.8444,4.5623,
132,4.371033,45763,618149.45,5806284.81,1.83298530717959,5.91,2.8711,-2.8618,0.2304,Car,1.8444,4.5623,
133,4.4044,45763,618149.37,5806284.99,1.84788530717959,5.91,2.901,-2.8904,0.2472,Car,1.8444,4.5623,
134,4.437767,45763,618149.29,5806285.17,1.86308530717959,5.92,2.9313,-2.919,0.2674,Car,1.8444,4.5623,
135,4.471133,45763,618149.21,5806285.35,1.87838530717959,5.93,2.9618,-2.9474,0.2912,Car,1.8444,4.5623,
136,4.5045,45763,618149.13,5806285.53,1.89388530717959,5.94,2.9926,-2.9753,0.3215,Car,1.8444,4.5623,
137,4.537867,45763,618149.04,5806285.7,1.90948530717959,5.95,3.0208,-3.0004,0.3505,Car,1.8444,4.5623,
138,4.571233,45763,618148.95,5806285.88,1.92528530717959,5.97,3.0459,-3.0229,0.3734,Car,1.8444,4.5623,
139,4.6046,45763,618148.86,5806286.05,1.94118530717959,5.98,3.0679,-3.0424,0.3948,Car,1.8444,4.5623,
140,4.637967,45763,618148.76,5806286.22,1.95738530717959,5.99,3.0871,-3.0592,0.4144,Car,1.8444,4.5623,
141,4.671333,45763,618148.66,5806286.4,1.97368530717959,6.01,3.1044,-3.0736,0.4366,Car,1.8444,4.5623,
142,4.7047,45763,618148.56,5806286.57,1.99008530717959,6.02,3.1387,-3.0817,0.5954,Car,1.8444,4.5623,
143,4.738067,45763,618148.45,5806286.73,2.00678530717959,6.04,3.1564,-3.0942,0.6236,Car,1.8444,4.5623,
144,4.771433,45763,618148.34,5806286.9,2.02358530717959,6.06,3.1703,-3.1036,0.647,Car,1.8444,4.5623,
145,4.8048,45763,618148.23,5806287.07,2.04048530717959,6.09,3.1809,-3.1105,0.6656,Car,1.8444,4.5623,
146,4.838167,45763,618148.11,5806287.23,2.05768530717959,6.11,3.1875,-3.1141,0.6799,Car,1.8444,4.5623,
147,4.871533,45763,618147.99,5806287.4,2.07508530717959,6.13,3.1924,-3.1153,0.6975,Car,1.8444,4.5623,
148,4.9049,45763,618147.87,5806287.56,2.09268530717959,6.16,3.1956,-3.114,0.7176,Car,1.8444,4.5623,
149,4.938267,45763,618147.74,5806287.72,2.11038530717959,6.18,3.1952,-3.1099,0.7332,Car,1.8444,4.5623,
150,4.971633,45763,618147.61,5806287.88,2.12818530717959,6.2,3.191,-3.1032,0.7438,Car,1.8444,4.5623,
151,5.005,45763,618147.47,5806288.03,2.14618530717959,6.23,3.1834,-3.0937,0.7504,Car,1.8444,4.5623,
152,5.038367,45763,618147.34,5806288.19,2.16428530717959,6.25,3.1738,-3.0815,0.7597,Car,1.8444,4.5623,
153,5.071733,45763,618147.19,5806288.34,2.18248530717959,6.28,3.1628,-3.0671,0.7721,Car,1.8444,4.5623,
154,5.1051,45763,618147.05,5806288.49,2.20068530717959,6.31,3.1478,-3.0497,0.7795,Car,1.8444,4.5623,
155,5.138467,45763,618146.9,5806288.64,2.21878530717959,6.33,3.1296,-3.0303,0.7822,Car,1.8444,4.5623,
156,5.171833,45763,618146.75,5806288.79,2.23678530717959,6.36,3.1079,-3.0082,0.7806,Car,1.8444,4.5623,
157,5.2052,45763,618146.6,5806288.93,2.25468530717959,6.38,3.0844,-2.9836,0.7821,Car,1.8444,4.5623,
158,5.238567,45763,618146.44,5806289.08,2.27258530717959,6.41,3.0238,-2.9558,0.6376,Car,1.8444,4.5623,
159,5.271933,45763,618146.28,5806289.22,2.29028530717959,6.43,2.9902,-2.922,0.6347,Car,1.8444,4.5623,
160,5.3053,45763,618146.11,5806289.37,2.30778530717959,6.45,2.9531,-2.8857,0.6273,Car,1.8444,4.5623,
161,5.338667,45763,618145.95,5806289.5,2.32508530717959,6.47,2.877,-2.8323,0.5054,Car,1.8444,4.5623,
162,5.372033,45763,618145.78,5806289.64,2.34208530717959,6.49,2.8316,-2.7891,0.4887,Car,1.8444,4.5623,
163,5.4054,45763,618145.6,5806289.78,2.35878530717959,6.5,2.7856,-2.7443,0.4779,Car,1.8444,4.5623,
164,5.438767,45763,618145.43,5806289.91,2.37518530717959,6.52,2.7373,-2.6979,0.4625,Car,1.8444,4.5623,
165,5.472133,45763,618145.25,5806290.04,2.39138530717959,6.53,2.6857,-2.649,0.4425,Car,1.8444,4.5623,
166,5.5055,45763,618145.07,5806290.17,2.40718530717959,6.55,2.6325,-2.5982,0.4236,Car,1.8444,4.5623,
167,5.538867,45763,618144.89,5806290.3,2.42278530717959,6.56,2.5769,-2.5448,0.4056,Car,1.8444,4.5623,
168,5.572233,45763,618144.71,5806290.43,2.43798530717959,6.57,2.5205,-2.4907,0.3866,Car,1.8444,4.5623,
169,5.6056,45763,618144.52,5806290.55,2.45288530717959,6.59,2.4642,-2.4362,0.3702,Car,1.8444,4.5623,
170,5.638967,45763,618144.33,5806290.67,2.46758530717959,6.6,2.4086,-2.382,0.3568,Car,1.8444,4.5623,
171,5.672333,45763,618144.14,5806290.79,2.48188530717959,6.61,2.3524,-2.3273,0.343,Car,1.8444,4.5623,
172,5.7057,45763,618143.95,5806290.91,2.49598530717959,6.62,2.2959,-2.2721,0.3295,Car,1.8444,4.5623,
173,5.739067,45763,618143.76,5806291.03,2.50968530717959,6.63,2.2279,-2.2199,0.1886,Car,1.8444,4.5623,
174,5.772433,45763,618143.57,5806291.14,2.52288530717959,6.64,2.168,-2.1603,0.183,Car,1.8444,4.5623,
175,5.8058,45763,618143.37,5806291.25,2.53588530717959,6.64,2.1083,-2.1003,0.1838,Car,1.8444,4.5623,
176,5.839167,45763,618143.18,5806291.35,2.54848530717959,6.65,2.048,-2.04,0.1807,Car,1.8444,4.5623,
177,5.872533,45763,618142.99,5806291.46,2.56038530717959,6.65,1.9871,-1.9795,0.1735,Car,1.8444,4.5623,
178,5.9059,45763,618142.79,5806291.56,2.57208530717959,6.66,1.9259,-1.9182,0.172,Car,1.8444,4.5623,
179,5.939267,45763,618142.6,5806291.66,2.58358530717959,6.67,1.865,-1.8565,0.1774,Car,1.8444,4.5623,
180,5.972633,45763,618142.4,5806291.76,2.59488530717959,6.67,1.8037,-1.7938,0.1887,Car,1.8444,4.5623,
181,6.006,45763,618142.2,5806291.86,2.60588530717959,6.68,1.742,-1.7309,0.1966,Car,1.8444,4.5623,
182,6.039367,45763,618142.0,5806291.96,2.61678530717959,6.69,1.6789,-1.667,0.2,Car,1.8444,4.5623,
183,6.072733,45763,618141.8,5806292.05,2.62738530717959,6.69,1.616,-1.6024,0.2095,Car,1.8444,4.5623,
184,6.1061,45763,618141.6,5806292.15,2.63768530717959,6.7,1.5531,-1.5366,0.2254,Car,1.8444,4.5623,
185,6.139467,45763,618141.4,5806292.24,2.64778530717959,6.71,1.491,-1.4703,0.2477,Car,1.8444,4.5623,
186,6.172833,45763,618141.2,5806292.33,2.65758530717959,6.72,1.4279,-1.4028,0.2665,Car,1.8444,4.5623,
187,6.2062,45763,618140.99,5806292.42,2.66708530717959,6.73,1.3635,-1.3343,0.2807,Car,1.8444,4.5623,
188,6.239567,45763,618140.79,5806292.5,2.67628530717959,6.73,1.3002,-1.2649,0.301,Car,1.8444,4.5623,
189,6.272933,45763,618140.58,5806292.59,2.68518530717959,6.75,1.2863,-1.1948,0.4763,Car,1.8444,4.5623,
190,6.3063,45763,618140.38,5806292.67,2.69368530717959,6.76,1.2384,-1.1276,0.5121,Car,1.8444,4.5623,
191,6.339667,45763,618140.17,5806292.76,2.70188530717959,6.78,1.2357,-1.0737,0.6116,Car,1.8444,4.5623,
192,6.373033,45763,618139.96,5806292.84,2.70978530717959,6.81,1.2683,-1.0196,0.7543,Car,1.8444,4.5623,
193,6.4064,45763,618139.75,5806292.92,2.71738530717959,6.83,1.2306,-0.9505,0.7815,Car,1.8444,4.5623,
194,6.439767,45763,618139.54,5806293.0,2.72448530717959,6.86,1.1981,-0.8805,0.8124,Car,1.8444,4.5623,
195,6.473133,45763,618139.33,5806293.08,2.73138530717959,6.89,1.1706,-0.8086,0.8465,Car,1.8444,4.5623,
196,6.5065,45763,618139.12,5806293.16,2.73778530717959,6.91,1.154,-0.7357,0.8891,Car,1.8444,4.5623,
197,6.539867,45763,618138.9,5806293.24,2.74388530717959,6.95,1.1433,-0.6616,0.9325,Car,1.8444,4.5623,
198,6.573233,45763,618138.69,5806293.32,2.74968530717959,6.98,1.1316,-0.5873,0.9672,Car,1.8444,4.5623,
199,6.6066,45763,618138.47,5806293.4,2.75498530717959,7.01,1.1214,-0.5127,0.9973,Car,1.8444,4.5623,
200,6.639967,45763,618138.26,5806293.48,2.75998530717959,7.04,1.1129,-0.4384,1.0229,Car,1.8444,4.5623,
201,6.673333,45763,618138.04,5806293.56,2.76458530717959,7.08,1.1102,-0.3637,1.0489,Car,1.8444,4.5623,
202,6.7067,45763,618137.82,5806293.64,2.76878530717959,7.11,1.1203,-0.2894,1.0823,Car,1.8444,4.5623,
203,6.740067,45763,618137.6,5806293.72,2.77268530717959,7.15,1.137,-0.2153,1.1164,Car,1.8444,4.5623,
204,6.773433,45763,618137.37,5806293.8,2.77618530717959,7.19,1.1533,-0.1412,1.1447,Car,1.8444,4.5623,
205,6.8068,45763,618137.15,5806293.88,2.77918530717959,7.23,1.1699,-0.0676,1.168,Car,1.8444,4.5623,
206,6.840167,45763,618136.92,5806293.96,2.78198530717959,7.27,1.1846,0.0058,1.1846,Car,1.8444,4.5623,
207,6.873533,45763,618136.69,5806294.04,2.78458530717959,7.31,1.2073,0.0788,1.2047,Car,1.8444,4.5623,
208,6.9069,45763,618136.46,5806294.12,2.78678530717959,7.35,1.239,0.1515,1.2297,Car,1.8444,4.5623,
209,6.940267,45763,618136.23,5806294.2,2.78868530717959,7.39,1.2693,0.224,1.2494,Car,1.8444,4.5623,
210,6.973633,45763,618136.0,5806294.29,2.79008530717959,7.43,1.298,0.2962,1.2638,Car,1.8444,4.5623,
211,7.007,45763,618135.76,5806294.37,2.79118530717959,7.47,1.3238,0.368,1.2716,Car,1.8444,4.5623,
212,7.040367,45763,618135.52,5806294.46,2.79188530717959,7.51,1.356,0.4397,1.2827,Car,1.8444,4.5623,
213,7.073733,45763,618135.29,5806294.54,2.79218530717959,7.56,1.3959,0.5109,1.299,Car,1.8444,4.5623,
214,7.1071,45763,618135.05,5806294.63,2.79208530717959,7.6,1.4333,0.582,1.3098,Car,1.8444,4.5623,
215,7.140467,45763,618134.81,5806294.72,2.79158530717959,7.64,1.4683,0.6525,1.3154,Car,1.8444,4.5623,
216,7.173833,45763,618134.56,5806294.81,2.79078530717959,7.69,1.4998,0.7226,1.3143,Car,1.8444,4.5623,
217,7.2072,45763,618134.32,5806294.9,2.78958530717959,7.73,1.5365,0.7923,1.3165,Car,1.8444,4.5623,
218,7.240567,45763,618134.08,5806294.99,2.78808530717959,7.78,1.5794,0.8614,1.3238,Car,1.8444,4.5623,
219,7.273933,45763,618133.84,5806295.08,2.78618530717959,7.82,1.6194,0.9299,1.3258,Car,1.8444,4.5623,
220,7.3073,45763,618133.59,5806295.18,2.78398530717959,7.87,1.6569,0.9981,1.3226,Car,1.8444,4.5623,
221,7.340667,45763,618133.35,5806295.28,2.78148530717959,7.91,1.613,1.0583,1.2173,Car,1.8444,4.5623,
